user_id,tag_id
14132,785
14273,593
14175,727
14049,884
14114,432
14071,884
14134,432
14188,709
14185,267
14125,601
14174,727
14138,785
14178,432
14146,593
14147,267
14122,709
14182,267
14145,785
14156,531
14173,531
14163,432
14186,900
14172,593
14179,432
14190,145
14168,709
14262,593
14258,601
14148,884
14115,884
14204,601
14261,531
14241,601
14235,145
14243,593
14225,267
14255,900
14260,727
14265,267
14242,267
14264,601
14216,884
14248,900
14313,709
14226,145
14237,785
14256,432
14177,709
14259,884
14247,593
14240,145
14215,727
14271,727
14229,900
14268,593
14269,785
14270,709
14249,900
14207,145
14150,900
14195,785
14296,145
14290,531
14333,709
14286,709
14344,145
14340,785
14282,785
14233,593
14314,785
14274,601
14275,531
14277,601
14278,145
14280,267
14341,709
14348,267
14299,884
14239,145
14236,884
14228,267
14201,785
14315,145
14244,593
14220,884
14245,432
14218,145
14210,531
14253,727
14205,267
14307,531
14346,785
14331,593
14324,267
14345,727
14327,709
14302,531
14281,531
14332,785
14291,900
14297,727
14334,145
14336,145
14298,267
14338,709
14317,709
14305,531
14285,432
14316,593
14339,267
14353,267
14383,432
14416,593
14308,785
14288,884
14311,884
14371,531
14396,267
14373,531
14300,900
14375,900
14289,432
14388,709
14276,145
14386,601
14418,785
14366,267
14390,432
14399,785
14376,601
14403,601
14359,145
14425,884
14384,531
14395,593
14358,785
14381,601
14406,884
14397,900
14323,593
14284,601
14283,709
14328,900
14335,531
14389,267
14251,267
14301,601
14293,531
14306,432
14319,884
14432,709
14417,593
14387,531
14320,267
14424,884
14430,601
14420,531
14428,593
14372,531
14378,145
14502,531
14473,709
14318,145
14407,145
14497,900
14470,145
14458,267
14503,785
14445,267
14493,727
14405,601
14483,900
14357,145
14501,145
14498,900
14460,709
14461,601
14475,531
14463,145
14364,709
14500,709
14355,785
14465,884
14474,531
14480,727
14468,267
14469,785
14457,900
14472,727
14499,593
14415,900
14464,593
14449,593
14437,145
14484,432
14486,267
14360,601
14419,531
14427,432
14438,145
14488,900
14510,531
14361,145
14506,267
14413,145
14354,709
14321,593
14402,709
14377,593
14444,884
14466,785
14556,785
14467,884
14446,432
14523,709
14560,900
14538,884
14547,432
14537,593
14570,884
14558,601
14514,145
14555,531
14527,145
14561,900
26239,709
14524,709
14533,884
14520,531
14551,709
14541,601
14596,727
14572,145
14508,267
14519,145
14529,531
14595,601
14571,900
14525,709
14536,267
14495,601
14557,709
14543,531
14517,531
14565,145
14585,145
14459,601
14569,601
14531,531
14593,709
14471,267
14567,267
14526,900
14552,432
14588,727
14559,727
14534,601
14422,709
14434,900
14515,900
14513,884
14450,727
14453,531
14442,432
14440,145
26238,884
14492,432
14511,601
14491,709
14478,531
14441,900
14490,727
14448,884
14462,593
14562,145
14580,601
14663,785
14584,432
14598,727
14603,432
14601,884
14607,531
14610,900
14638,727
14612,785
14643,709
14576,709
14546,531
14629,432
14616,709
14618,267
14625,900
14599,531
14518,884
14564,900
14661,601
14516,601
14578,601
14521,145
14637,727
14640,432
14641,900
14642,593
14532,432
14613,432
14587,785
14592,900
14630,601
14602,145
14665,601
14512,145
14658,145
14617,145
14660,785
14648,531
14653,432
14647,432
14579,593
14606,593
14626,267
14649,900
14614,593
14528,709
14659,727
14600,785
14620,267
14575,593
14627,884
14530,432
14622,884
14605,884
14666,601
14668,531
14688,267
14721,785
14689,145
14690,785
14777,145
14696,267
14705,432
14732,709
14687,601
14698,900
14701,709
14697,145
14604,593
14692,593
14680,884
14675,884
14670,432
14684,727
14717,145
14695,785
14725,145
14724,709
14774,785
14710,601
14729,785
14691,531
14734,727
14715,531
14737,727
14716,432
14740,884
14742,267
14743,531
14744,432
14700,785
14813,727
14762,884
14764,785
14681,601
14805,884
14782,884
14795,145
14761,785
14778,593
14738,900
14679,593
14669,145
14682,709
14662,727
14741,531
14718,432
14735,884
14823,432
14815,531
14736,593
14671,709
14683,727
14685,593
14757,727
14824,601
14784,900
14807,601
14779,884
14769,145
14780,900
14781,531
14792,601
14827,593
14786,267
14801,593
14829,267
14895,145
14841,900
14861,593
14765,884
14835,900
14709,900
14836,709
14837,267
14830,900
14872,900
14831,884
14874,601
14844,785
14845,601
14846,709
14849,727
14884,531
14880,432
14833,785
14796,593
14809,785
14785,593
14755,727
14806,531
14810,531
14756,145
14866,709
14748,709
14754,727
14804,900
14746,900
14750,593
14789,145
14775,593
14749,884
14790,432
14818,531
14802,884
14745,267
14699,900
14776,601
14791,601
14808,593
14814,900
14820,709
14858,884
14855,709
14875,709
14886,601
14851,601
14885,531
14888,709
14839,267
14882,601
14798,531
14896,432
14942,727
14897,432
14828,884
14899,267
14901,785
14800,601
14926,884
14898,884
14881,432
14973,884
14914,267
14915,900
14950,709
14944,709
14947,884
14930,145
14825,900
14934,432
14945,884
14936,432
14929,432
14961,900
14933,884
14955,267
14940,785
14975,900
14971,900
14938,601
14953,709
14832,709
14852,145
14889,884
14984,145
14916,531
14826,145
14921,727
14900,900
14892,432
14890,593
14879,727
14863,593
14873,727
14876,593
14857,785
14854,145
14939,432
14931,900
14941,601
14946,145
14954,267
15048,727
14985,884
14917,145
14903,727
14974,900
14920,900
15023,884
14959,593
14943,709
14979,267
15001,531
15052,601
15035,785
15009,709
14987,601
15014,531
14989,785
14986,727
15026,785
15040,432
15047,785
15016,145
14978,531
14935,884
15031,593
14988,531
14976,785
14977,601
15012,601
14994,709
14912,593
14925,900
14952,432
14913,601
14958,709
14948,267
14965,531
14970,709
14963,601
14918,727
15030,432
15033,709
15041,601
14957,884
14951,884
15117,593
15125,884
15096,900
15120,727
15039,727
15022,267
15134,709
15055,432
15020,900
15015,900
15006,727
15082,785
15122,884
15067,531
15075,601
15005,900
15076,785
15106,145
15078,709
15083,601
15085,785
15112,601
15010,785
15095,785
15090,267
15086,900
15073,900
15092,785
14993,145
15124,267
15119,267
15104,709
15069,145
15110,785
15063,900
15118,601
15136,900
15101,727
15066,884
15091,709
15049,884
15034,267
15123,267
15109,709
15058,727
15054,727
14894,727
15037,267
15097,900
14991,267
15060,785
15032,601
15021,145
15080,709
15116,531
15099,727
15098,785
15127,709
15199,727
15200,727
15165,900
15163,267
15214,267
15166,709
15192,601
15195,145
15173,267
15174,785
15205,593
15217,531
15151,145
15213,785
15176,593
15177,267
15190,593
15178,709
15183,884
15211,727
15202,432
15164,432
15143,145
15182,593
15209,727
15142,267
15149,432
15169,593
15194,601
15204,785
15159,727
15175,531
15167,145
14992,884
15024,593
15071,145
15133,709
15150,709
15144,531
15102,727
15152,432
15146,900
15206,432
15168,145
15189,601
15128,593
15162,267
15193,267
15093,432
15161,884
15172,531
15210,709
15198,593
15196,601
15297,145
15224,267
15284,145
15292,727
15218,785
15296,884
15244,531
15241,785
15222,531
15272,593
15360,601
15228,601
15233,884
15255,900
15215,593
15366,884
15279,145
15286,267
15288,531
15258,601
15247,900
15252,145
15295,709
15349,267
15250,601
15208,785
15264,593
15285,727
15256,900
15257,531
15290,593
15249,785
15262,531
15263,601
15265,601
15271,531
15277,884
15294,267
15227,900
15287,267
15259,785
15251,900
15235,709
15260,727
15281,709
15289,145
15291,601
15240,900
15216,900
15223,145
15237,267
15238,593
15236,900
15282,601
15325,432
15278,785
15332,593
15316,727
15330,145
15300,785
15337,432
15324,884
15341,432
15304,884
15313,900
15351,785
15345,593
15338,900
15311,531
15339,601
15327,432
15355,727
15350,900
15356,432
15358,884
15361,267
15362,432
15307,900
15365,900
15315,884
15369,267
15305,267
15301,267
15384,785
15462,267
15387,432
15388,593
15334,531
15317,145
15432,785
15389,267
15348,432
15392,531
15453,900
15395,785
15419,145
15377,593
15354,727
15359,267
15335,709
15363,432
15326,267
15310,727
15320,593
15321,267
15322,900
15422,601
15461,432
15418,145
15434,432
15390,145
15416,601
15393,601
15444,785
15427,531
15458,900
15415,593
15379,593
15460,884
15454,267
15385,531
15400,145
15409,601
15383,531
15386,709
15398,145
15440,593
15420,601
15451,900
15529,785
15502,727
15533,884
15491,145
15439,531
15477,727
15452,593
15464,785
15466,601
15436,900
15492,785
15468,531
15463,727
15472,432
15532,709
15375,785
15378,145
15405,709
15376,145
15480,727
15486,432
15410,884
15485,900
15507,727
15424,727
15438,531
15408,531
15457,531
15493,432
15417,900
15381,709
15521,884
15430,531
15394,531
15426,884
15404,601
15431,601
15554,432
15380,727
15517,593
15541,593
15441,267
15522,709
15498,727
15542,593
15478,531
15469,601
15540,709
15535,900
15528,709
15526,900
15488,727
15558,709
15555,601
15520,709
15580,145
15471,593
15494,900
15550,785
15592,593
15569,601
15518,785
15527,900
15489,267
15503,900
15487,884
15490,267
15499,432
15538,709
15531,785
15511,785
15600,531
15553,593
15524,531
15581,531
15539,601
15475,432
15508,267
15556,267
15571,267
15547,884
15609,593
15476,267
15523,531
15552,145
15537,531
15577,727
15567,709
15596,709
15623,709
15689,145
15586,727
15607,145
15576,785
15583,785
15610,601
15612,531
15565,709
15682,884
15560,785
15578,785
15667,145
15632,601
15618,900
15615,267
15625,884
15617,432
15602,601
15620,145
15622,531
15652,727
15669,601
15626,727
15628,884
15496,267
15631,884
15627,601
15633,709
15599,900
15637,432
15561,601
15603,900
15629,145
15641,601
15643,601
15647,531
15653,601
15630,601
15664,884
15685,900
15594,709
15655,727
15611,593
26446,884
15574,531
15671,727
15544,432
15534,727
15584,727
15572,267
15573,432
15585,709
15557,884
15680,709
15681,601
15645,531
15640,267
15686,884
15673,593
15665,884
15691,884
15614,884
15661,709
15737,531
15765,785
15668,727
15690,601
15711,727
15754,709
15742,709
15766,593
15731,900
15735,785
15732,593
15721,709
15699,267
15755,601
15702,531
15725,900
15743,727
15768,593
15720,145
15715,900
15759,267
15706,601
15727,601
15744,531
15642,709
15729,145
15624,884
15730,145
15712,601
15698,601
15746,601
15704,593
15701,145
15757,884
15747,267
15726,593
15677,601
15662,145
15740,267
15733,900
15619,531
15688,785
15714,709
15670,432
15693,432
15663,145
15728,145
15679,601
15672,785
15646,432
15678,900
15778,785
15767,593
15810,727
15793,785
15827,432
15734,432
15791,593
15792,884
15771,900
15818,709
15804,785
15798,432
15773,727
15826,785
15809,709
15805,884
15750,432
15760,785
15705,709
15811,709
15830,884
15828,709
15815,267
15819,884
15775,900
15790,145
15795,785
15814,884
15796,432
15769,709
15834,593
15758,531
15703,267
15799,785
15772,531
15823,884
15789,432
15833,785
15736,900
15776,709
15847,145
15803,785
15832,727
15840,601
15806,785
15717,785
15710,900
15692,709
15794,531
15770,267
15716,432
15719,709
15784,785
15865,531
15850,531
15860,531
15861,145
15872,709
15928,727
15780,145
15871,709
15873,709
15874,709
15875,267
15922,785
15879,145
15880,432
15883,900
15924,727
15885,900
15886,884
15870,145
15909,601
15851,727
15857,593
15855,145
15869,601
15854,727
15904,900
15858,727
15906,884
15907,601
15882,900
15878,601
15916,709
15917,145
15921,267
15920,884
15923,900
15849,593
15911,145
15866,432
15867,432
15931,900
15932,727
15926,145
15958,900
15933,145
15853,709
15862,267
15863,432
15894,432
15900,432
15899,531
15876,727
15895,531
15974,432
15903,531
15912,432
15888,727
15925,267
15881,727
15891,900
16005,884
16001,531
15965,601
15966,727
15956,709
15969,727
15985,601
15934,432
15990,727
15976,785
15975,601
15989,785
15951,601
15950,727
15987,432
15944,145
15955,709
15868,727
15960,593
15953,884
16002,884
15993,601
15996,432
15997,727
15999,709
16000,785
15986,531
15940,709
16003,531
15954,601
16053,727
16028,531
16006,593
15943,145
15938,884
15967,900
16072,709
16034,727
16011,709
16007,601
15848,785
16057,593
16027,531
16074,531
16016,785
15937,432
16058,267
16042,785
15949,145
15971,531
16004,727
15942,432
15936,432
15939,727
15959,593
15964,593
15945,785
15970,884
15961,267
15984,531
15835,145
16029,884
16083,727
16035,432
16061,601
16009,884
16018,900
16060,900
16048,709
16050,727
26775,593
16062,432
16063,593
16032,785
16164,432
16065,785
16066,785
16067,531
16056,900
16075,432
16076,267
16030,145
16082,884
16019,531
16023,145
16015,432
16039,884
16064,785
16045,145
16131,785
26622,884
16161,900
16160,432
16156,267
16114,900
16109,593
16038,900
16091,145
16095,900
16110,601
26790,267
16052,727
16139,145
16112,601
16128,601
16037,785
16107,432
16157,267
16013,900
16022,601
16084,531
16040,432
16020,145
26638,601
16054,884
16031,593
26781,601
16036,709
16102,709
26654,531
16046,727
16043,601
16047,884
16081,785
16120,884
16198,145
16099,531
16148,709
16149,785
16150,709
16151,531
16105,727
16163,601
16103,785
16134,709
16159,601
16101,601
16197,601
16230,785
16191,900
16192,709
16211,785
16212,145
16193,785
16189,145
16178,145
16206,531
16210,727
16158,531
16205,884
16033,432
16208,531
16176,593
26791,531
16174,432
16170,727
16182,727
16142,593
16215,145
16137,432
16217,900
16218,531
16220,531
16223,145
16132,267
16204,900
16140,709
16168,432
16097,709
16169,709
16177,531
16124,900
16179,727
16185,531
16165,785
16171,593
16209,884
16136,432
16088,601
16216,531
16125,727
16183,785
16202,531
16116,593
16108,785
16147,601
16239,601
16186,145
16196,900
16194,709
16167,601
16226,432
16243,900
16305,785
16278,267
16262,267
16294,432
16248,267
16259,884
16282,785
16187,884
16300,432
16298,900
16269,709
16273,145
16276,900
16312,531
16306,531
16188,145
16229,884
16323,884
16279,145
16293,900
16236,884
16284,593
16321,432
16281,432
16274,531
16289,709
16287,884
16251,593
16291,900
16307,267
16257,900
16313,884
16311,432
16316,785
16245,531
16290,267
16310,785
16190,145
16280,267
16222,531
16261,727
16203,884
16213,785
16267,900
16184,593
16240,785
16283,601
16214,785
16181,727
16242,709
16244,145
16173,601
16224,727
16314,785
16347,900
16392,593
16363,785
16349,900
16375,145
16352,432
16405,593
16330,145
16373,267
16402,145
16336,593
16376,884
16374,145
16379,785
16384,531
16385,785
16342,727
16391,145
16351,727
16398,531
16348,900
16322,900
16361,709
16335,900
16360,884
16395,727
16319,785
16357,601
16382,785
16337,593
16249,900
16345,531
16340,785
16343,900
16288,601
16277,785
16325,709
16250,531
16331,593
16320,884
16272,145
16393,727
16333,601
16380,531
16389,531
16264,709
16386,709
16399,432
16338,432
16303,432
16438,531
16431,884
16432,593
16435,884
16416,785
16396,601
16346,432
16362,432
16388,267
16411,884
16475,432
16344,593
16341,145
16428,432
16436,145
16417,727
16408,727
16409,601
16453,145
16491,709
16524,145
16519,727
16492,593
16468,145
16441,785
16578,785
16587,531
16613,727
16529,727
16515,593
16489,145
16509,432
16535,785
16545,884
16609,884
16510,785
16549,531
16504,884
16544,267
16497,267
16546,900
16543,145
16494,884
16536,267
16479,709
16480,267
16406,900
16553,432
16518,601
16554,531
16525,900
16505,267
16521,884
16527,593
16541,145
16498,709
16611,727
16486,709
16534,593
16537,145
16550,900
16415,900
16522,900
16448,145
16516,601
16499,884
16488,884
16526,593
16542,884
16575,785
16617,601
16605,531
16574,884
16622,785
16594,727
16595,531
16629,709
16577,785
16599,432
16610,145
16707,601
16607,531
16614,432
16626,267
16630,267
16620,709
16619,900
16621,900
16593,267
16560,709
16558,432
16693,145
16608,601
16615,709
16596,145
16557,267
16686,601
16645,432
16651,267
16670,601
16559,884
16654,267
16664,727
16649,531
16652,709
16661,709
16564,145
16501,267
16616,709
16602,785
16631,432
16572,593
16591,727
16671,593
16623,593
16588,709
16589,145
16555,601
16627,601
16565,900
16689,727
16562,727
16653,709
16682,531
16688,727
16625,884
16695,267
16669,145
16687,267
16667,727
16657,267
16638,145
16692,531
16704,531
16679,267
16705,267
16662,267
16644,601
16665,785
16700,267
16696,432
16663,727
16646,593
16633,727
16666,727
16702,709
16683,884
16634,884
16741,601
16782,727
16777,267
16722,709
16723,145
16725,432
16637,267
16765,709
16750,727
16751,727
16734,267
16743,727
16746,593
16754,884
16701,531
16642,267
16676,267
16656,709
16655,785
16659,884
16636,432
16600,531
16647,531
16674,593
16753,785
16673,900
16694,900
16677,601
16721,727
16739,267
16744,593
16759,145
16760,709
16718,601
16767,432
16755,884
16840,593
16764,727
16726,601
16742,884
16733,593
16770,531
16772,601
16774,727
16708,900
16778,145
16719,593
16717,709
16715,145
16735,709
16860,727
16737,601
16791,145
16792,267
16814,593
16832,884
16800,531
16801,432
16690,267
16804,727
16805,593
16806,593
16816,531
16728,145
16864,884
16812,531
16813,531
16757,709
16815,267
16820,531
16818,900
16819,267
16848,601
16821,785
16745,900
16822,601
16852,432
16775,884
16730,785
16798,709
16839,601
16748,531
16763,900
16749,709
16894,785
16856,531
16851,709
16846,709
16784,727
16850,432
16838,900
16854,900
16857,601
16809,709
16790,785
16861,709
16831,884
16841,884
16837,432
16786,785
16943,145
16919,601
16927,593
16879,531
16880,709
16881,785
27931,432
16834,531
16827,884
16787,709
16886,884
16896,531
16938,531
16901,601
16849,709
16931,709
16898,432
16900,593
27626,593
16892,432
16858,432
16887,601
16930,267
16876,900
27804,531
16789,593
16870,785
27629,432
16882,593
16891,531
16842,145
16905,145
16843,593
16829,531
16826,593
16836,601
16808,727
16835,785
27691,531
28049,145
16952,593
16975,785
16935,785
16875,900
16939,785
16878,267
16929,900
16942,145
16874,601
16907,432
16926,727
16890,785
16979,884
16981,884
17008,727
16948,884
16955,593
17012,709
16970,884
16909,884
16962,884
16950,785
16982,145
16966,709
16992,601
16969,785
16997,709
16972,531
16976,145
16949,432
16995,432
16983,601
16984,145
16989,884
16985,432
16776,884
16964,145
17017,601
16928,531
16958,709
16908,601
16906,884
16920,145
16883,884
17019,785
16937,785
16977,601
16988,531
27593,145
16978,884
16957,145
16925,531
16932,727
16914,145
16973,531
17061,145
16960,145
16968,145
17006,593
17053,432
16956,709
17070,884
17027,727
17002,709
17054,601
17075,531
17068,727
17021,432
17023,884
17035,709
17022,900
17039,432
17009,601
17085,432
17040,727
17014,727
17041,267
17034,267
17043,593
16961,267
17047,145
17049,884
17033,884
17067,593
17092,727
17065,601
17071,601
16911,785
17095,785
17074,145
16990,145
17088,900
17050,785
17077,601
17087,785
16953,593
17076,593
16965,267
23551,267
16971,727
16872,785
17010,145
17015,727
17117,593
17113,531
17123,727
17128,601
17089,785
17093,709
17136,145
17134,593
17153,709
17045,727
17165,145
17013,709
17140,601
17167,601
17097,785
17112,531
17119,709
17147,267
17131,884
17127,601
17098,785
17150,601
17152,267
17154,785
17132,531
17099,432
17105,593
17149,727
17169,267
17108,884
17171,145
17144,785
17163,432
17110,900
17114,593
17090,593
17162,145
17168,709
17148,593
17020,267
17104,727
17122,531
17158,900
17051,709
17103,593
17037,709
17130,531
23557,593
17081,601
17237,709
17241,727
17213,785
17243,709
17226,884
17229,785
17244,593
17185,531
17106,727
17255,267
17198,900
17202,785
17164,900
17141,884
17197,900
17151,900
17212,900
17225,145
17236,531
17254,727
17247,432
17221,145
17188,900
17195,884
17231,432
17211,531
17230,601
17201,593
17235,432
17238,267
17190,709
17239,531
17182,267
17203,900
17193,593
17234,267
17173,785
17210,593
17228,785
17223,432
17194,593
17116,593
17207,884
17242,900
17253,531
17161,884
17284,884
17264,900
17275,709
17266,531
17277,531
17258,900
17290,601
17289,884
17308,785
17286,727
17288,900
17330,900
17294,709
17295,900
17281,432
17297,727
17278,884
17318,601
18140,785
17302,785
17270,267
17307,601
17292,432
17283,593
17257,267
17315,601
17319,709
17322,601
17280,884
17314,884
17326,727
17329,531
17287,267
17276,884
17320,709
17306,785
17327,727
17267,531
17296,601
17259,884
17332,432
17338,785
17358,593
17293,145
17304,709
17375,432
17325,593
17321,884
17311,709
17268,727
17156,267
17274,531
17291,432
17272,884
17262,145
17323,727
17155,432
17271,432
17373,267
17340,145
17353,432
17348,900
17388,531
17393,709
17350,709
17402,531
17372,531
17365,601
17362,884
17374,785
17405,593
17377,884
17310,709
17342,531
17378,884
17396,432
17409,601
17482,432
17420,727
17415,727
17411,531
17472,709
17392,785
17376,531
17475,785
17404,709
17416,727
17357,727
17434,267
17367,267
17371,593
17366,900
17406,727
17334,884
17421,727
17397,267
17349,884
17414,145
17333,432
17336,432
17335,900
17364,531
17417,884
17382,601
17341,785
17403,432
17363,709
17401,709
17430,593
17474,531
17462,531
17438,900
17428,145
17457,785
17450,145
17423,531
17483,267
17452,727
17559,593
17516,145
17488,601
17531,145
17432,785
17491,145
17554,267
17446,432
17495,709
17497,531
17449,884
17500,601
17489,785
17506,145
17410,531
17431,727
17507,601
17509,601
17532,601
17477,593
17464,432
17412,709
17413,531
17473,785
17561,593
17429,900
17454,709
17460,145
17427,531
17424,601
17356,709
17496,432
17433,884
17466,531
17442,785
17484,267
17425,884
17479,884
17486,727
17422,601
17481,900
17456,531
17337,531
17444,900
17440,727
17515,267
17557,601
17528,432
17502,884
17566,884
17527,785
17613,601
17602,601
17603,709
17604,531
17597,785
17612,900
17555,601
17584,900
17565,727
17579,531
17608,727
17607,601
17569,727
17610,709
17576,267
17592,601
17588,593
17583,785
17545,267
17621,601
17605,884
17563,785
17510,900
17562,884
17518,432
17543,884
17636,267
17503,593
17547,601
17558,432
17505,531
17526,785
17540,709
17538,593
17529,267
17487,900
17521,432
17525,709
17585,145
17492,145
17553,727
17534,900
17539,727
17493,709
17571,727
17508,884
17523,900
17560,601
17598,531
17522,884
17677,884
17645,267
17667,709
17680,432
17593,267
17724,900
17630,601
17679,709
17692,593
17638,785
17633,709
17618,531
17614,900
17632,601
17665,601
17622,267
17650,884
17625,785
17689,531
17606,785
17644,145
17581,727
17698,709
17616,531
17574,727
17699,531
17669,432
17587,267
17664,145
17670,531
17711,267
17675,785
17609,727
17577,709
17617,593
17642,267
17511,267
17611,727
17663,601
17629,709
17707,432
17694,709
17662,709
17720,709
17705,884
17684,900
17682,432
17619,884
17567,709
17590,531
17646,601
17691,531
17660,267
17658,531
17773,145
17717,900
17769,593
17722,601
17649,432
17661,267
17744,785
17748,884
17746,593
17747,785
17778,785
17750,593
17751,593
17726,531
17753,531
17754,531
17779,900
17731,727
17758,709
17761,785
17760,785
17757,709
17801,601
17727,884
17728,727
17719,601
17732,601
17738,727
17736,593
17774,593
17740,785
17800,593
17772,593
17742,709
17735,593
17668,884
17643,900
17708,727
17768,900
17725,884
17739,727
17777,531
17656,601
17792,884
17729,709
17687,531
17776,900
17676,432
17767,267
17706,432
17678,709
17741,531
17701,785
17713,727
17686,432
17764,267
17721,785
17671,601
17647,884
17858,531
17881,145
17830,593
17817,884
17839,267
17845,900
17807,593
17843,900
17788,145
17847,593
17848,432
17840,785
17852,900
17851,709
17842,432
17809,593
17866,900
17812,785
17700,601
17813,267
17743,601
17828,531
17771,785
17804,531
17805,900
17875,900
17825,432
17846,900
17681,727
17860,601
17863,145
17872,785
17865,593
17811,785
17826,884
17785,709
17837,145
17869,900
17877,785
17873,432
17855,531
17874,785
27102,601
17810,884
17829,593
17870,709
17797,593
17838,709
17818,531
17820,884
17786,709
17782,432
17819,884
17787,531
17815,785
17803,884
17880,593
17913,900
17922,145
17888,145
17893,145
17909,593
17950,601
17934,531
17882,709
17924,145
17912,531
17900,709
17856,267
17901,727
17885,709
17910,601
17915,900
17929,884
17917,785
17886,709
17895,900
17897,267
17903,593
17925,593
17926,601
17928,593
17862,432
17945,593
17908,432
17935,785
17937,709
23970,531
17933,709
17947,900
17938,531
17952,267
17957,593
17887,785
17899,884
17906,785
17883,900
17859,593
17971,145
17918,785
17914,145
17867,432
17904,432
17927,727
17936,900
17907,884
17905,531
17884,884
17861,601
17892,267
17955,601
17954,267
17876,785
17891,593
17923,884
17878,900
17965,267
17989,432
17997,267
17998,267
18026,145
17999,601
18002,785
17968,709
18013,531
18039,531
18027,267
17960,531
18018,727
18019,531
18020,900
18022,432
18014,432
18028,531
18017,785
18041,145
17981,900
18025,900
18053,531
18032,709
18004,145
17969,709
17959,145
18034,593
17988,593
18071,531
18086,593
17976,601
18096,601
18082,531
18048,709
18059,785
18060,145
18045,432
17990,900
18055,432
17963,432
18000,601
18038,267
18040,593
18103,900
18003,601
17967,900
17982,785
17995,709
17994,593
17964,785
18067,900
18088,145
18115,432
17949,900
18122,884
18107,884
18089,727
18094,884
18117,785
27300,884
18110,884
18062,145
18079,601
18056,593
18081,900
18076,709
18101,709
18052,267
18084,900
18102,531
18111,593
18095,593
18118,601
18113,727
18109,709
18114,432
18085,593
27190,531
18054,267
18147,145
18069,727
18125,709
18126,593
18128,267
18131,593
18065,601
18169,709
18070,785
18073,267
18172,593
18057,531
18051,593
17958,267
18153,785
18063,900
18130,727
18099,884
18121,593
18104,593
27329,709
18074,267
27359,267
18138,531
18068,727
18083,601
18058,884
18098,267
18108,727
27186,267
18189,884
18142,709
18155,709
18158,884
18154,900
18238,884
18191,884
18194,601
18135,267
18219,593
18050,900
18134,432
18271,601
18143,145
18229,432
18221,267
18198,432
18174,267
18149,727
18167,900
18199,267
18210,709
18203,884
18192,145
18255,432
18218,145
18090,531
18227,593
18190,900
18241,267
18213,900
18129,601
18232,267
18230,601
18177,709
18182,593
18233,145
18260,601
18123,709
18159,727
18205,727
18178,709
18047,145
18179,785
18151,785
18145,709
18168,900
18164,884
18120,601
18193,727
18157,601
18187,785
18173,432
18207,267
18269,432
18212,709
18278,601
18302,727
18314,709
18267,709
18305,900
18275,900
18277,531
18292,267
18224,900
18276,145
18325,601
18347,531
18272,884
18295,884
18345,432
18284,727
18332,900
18306,709
18312,884
18226,267
18279,785
18291,267
18281,900
18259,900
18214,267
18300,531
18301,432
18293,531
18274,432
18235,900
18253,267
18349,432
18200,709
18258,900
18251,727
18240,531
18239,432
18250,785
18216,593
18201,601
18287,601
18266,432
18288,884
18247,267
18231,900
18249,267
18244,145
18270,900
18268,601
18257,601
18254,601
18296,785
18299,727
18316,601
18415,432
18367,593
18353,593
18374,900
18426,709
18394,709
18372,709
18396,900
18370,267
18378,884
18335,601
18381,884
18355,531
18341,267
18330,709
18342,601
18351,884
18376,432
18416,601
18343,267
18283,900
18397,145
18377,593
18361,785
18289,884
18395,593
18382,727
18383,709
18354,267
18344,531
18411,593
18422,267
18348,601
18385,601
18369,531
18418,267
18404,884
18388,785
18408,785
18356,900
18413,531
18362,145
18390,531
18323,531
18334,900
18324,145
18315,593
18350,727
18317,900
18307,601
18340,785
18405,709
18360,900
18427,601
18484,785
18442,601
18366,884
18444,785
18441,884
18437,432
18485,267
18449,709
18443,145
18445,601
18454,900
18452,900
18456,593
18458,432
18460,593
18470,593
18406,432
18461,267
18463,785
18447,709
18495,900
18477,727
18472,884
18448,785
18331,145
18392,145
18487,785
18402,601
18453,900
18486,727
18471,601
18375,531
18489,709
18457,267
18490,593
18506,900
18412,785
18480,727
18429,267
18438,727
18432,884
18468,531
18467,432
18503,531
18504,900
18363,531
18451,709
18475,900
18421,145
18502,267
18491,900
18483,432
18368,145
18476,432
18462,785
18365,267
18419,884
18435,432
18440,593
18439,727
18551,267
18545,145
18548,593
18574,601
18553,709
18571,145
18583,709
18567,267
18592,601
18544,900
18581,709
18568,601
18559,900
18577,267
18513,900
18518,727
18557,884
18529,900
18473,531
18532,601
18564,267
18514,593
18515,601
18521,884
18526,900
18517,601
18534,727
18528,531
18535,531
18530,432
18560,900
18510,727
18539,900
18542,727
18555,709
18543,601
18561,709
18569,593
18493,900
18509,145
18508,709
18570,884
18632,727
18586,432
18579,432
18549,727
18565,785
18575,593
18523,432
18540,709
18512,727
18538,267
18541,593
18603,267
18608,900
18613,727
18614,145
18615,432
18653,267
18617,593
18649,601
18627,593
18609,432
18654,145
18622,709
18631,267
18633,884
18635,593
18655,531
18642,267
18643,601
18591,593
18599,145
18630,727
18616,432
18595,709
18647,145
18621,601
18648,709
18604,593
18656,884
18659,145
18660,267
18625,709
18666,727
18658,145
18634,432
18729,727
18745,531
18644,900
18584,601
18692,601
18600,145
18678,267
18743,727
18594,709
18590,593
18740,145
18596,531
18646,785
18629,709
24484,432
18645,531
18611,709
18618,727
24824,727
303724,267
28027,593
451943,601
215894,785
17052,145
69764,593
15342,267
363965,785
257416,709
484591,593
424177,785
169814,601
373197,593
151254,601
