user_id,artist_name,spendings
373291,pew,71.59876839603042
387150,hate gods,93.11803797533578
401013,bernardo avelino,56.21533543157701
410330,fernweher,31.317383115707408
142079,underfuse,85.50556581569583
69803,dimoh,56.143389769760475
192816,saint-blue,2.5434075924865907
271209,kimchii,41.02936135802513
15084,ilivor,71.4812894830138
15138,vanstone,15.41648042764412
15139,maty,21.487513077011656
15126,aixa,9.088390896151555
15108,gys,62.149761276457085
275961,kayem,43.37821886035531
451966,four left,63.2615764591255
7325,yovi,59.41106542730809
17494,phxxxbia,48.97273360364447
142080,jaemes dean,61.88544518260131
387151,dj simbabe,8.993569195468776
308303,possible impossible,42.960187272790016
489160,121569,87.21368253189657
354752,fididifiw,82.53428470493202
165134,kenneth ishak,41.14954275802825
174369,sir lexa,69.65794437674272
387152,titoffee,22.105510087533652
489161,lykuin,61.60367167754545
336106,shanay morant,45.996594091200016
132845,pacoco junior,45.98783167339482
160553,blacknintendo,66.48541378561433
452017,le g dit gringo,84.56861867810218
354753,superplane,40.83126557130421
11114,dj axe,68.0713012694494
308304,daniele nick,4.451868390017366
25301,ella rosa,34.42211955478373
428766,bruno l'espérance,72.87833234965757
410332,dyl la veine,80.10009135050146
142081,aniruddha roy,44.20302587759023
401015,sunny boi kief,78.05281515120838
192819,sat game,35.686649355138464
28358,greymatter,66.67917973872034
438110,lombre,23.00080690340519
275976,davi valois,95.75125059792295
308305,d'struct,81.70278828985566
165136,korin f.,63.45443590630837
257503,taman amu,85.2426694225458
14505,a2h,49.568726673173956
174371,odreii,69.47789603334313
452018,solo xv,28.321612075785474
387153,le zen,11.439289430747246
489163,lafè,98.42742029928121
428767,gigi rowe,19.049257328095447
6400,don sleek dap,29.32170732978081
151333,ndya,2.7285754734491463
211253,majed salih,59.16621129327915
354754,mattia greggio,82.64991680788344
401017,marilyn hucek,90.78480873223974
174372,tre 4x,78.79806605393728
7628,ks,76.68940800443465
317572,kairozmusic,44.81558439717747
345407,mahagonia,96.0998250474661
165137,gianni cocco,41.47536111006394
452019,rakeeb wize,55.04378577414349
10053,lagydjo bkw,54.40322880396765
132846,kb prod,83.43178121946357
119011,sémaphores,90.05564148475784
387154,elh kmer,36.04916160695887
428768,josh dank,92.95435440247212
401018,tmx,96.03849837577695
308306,hakres,57.90967902964981
119012,whatsense,68.8314826861934
336110,down b,98.27325581782284
275978,lagoon,56.78369459286161
165138,joss nuñez,17.574520717314034
220466,tom saouz,97.90043994554932
452020,jidef,31.64056915773985
271214,fidan aliva,94.24581794882002
13411,t.lion,36.85886161531291
69808,samarium,49.37333187023329
345408,dessydinho,5.4997030865061465
428769,sweet heart gang,24.319715171573197
387156,lil king,35.50319650907561
428770,mf crew,38.06558500916333
10561,sonny flame,87.07228397986863
15709,vissac,24.988986912167523
410365,lil weird,54.266079776317696
271215,arpe,17.45943129017853
69809,theqaa,62.79757544262182
165139,angstamr,97.09573999531315
336111,young pio,8.64719211941708
308308,kt gorique,37.036256388883984
248176,smoking,23.324984934908034
174374,dameblanche,37.61590372423459
229720,lynsey mckeon-smith,68.71146734313231
354758,yelim darwn,61.38376068096727
308309,fatal matiné,63.317005525831746
234318,diego nicolosi,64.4901369693095
7797,sueste,92.49778781965526
132849,izaki lima,56.47402812996663
285240,d jay koi,70.98145428758333
326856,bems,56.27111474878649
238931,lof,2.484766612651046
475262,rich ty,17.959344193690907
192823,mookigang,46.82582968028872
206718,isadora,57.94098938766407
8546,laure chareyre,93.32069123798513
336112,honey-b-sweet,19.009557500184325
489166,argo,7.2151361929337465
428771,ormiston,65.36839741992588
183593,cosmoh sky,5.451033229536828
211257,graci,55.06256370075501
69810,werwe,79.92416963511847
7803,zzen,68.63247329199737
142103,edd lirani,14.712264298629208
308310,adrian rey,45.93085951957031
2775,surfing stingrays,98.91249415721154
336113,hilairys mabs,18.619639937793963
428772,la malcostume,71.2278668563605
401025,a transe,5.313770563735853
373299,lush one,70.27227378188695
211258,narca,91.33027830003492
174376,denzel white,14.62774077657838
69811,aj supernova,67.65863289475989
132850,andré carvalho,16.60103589026751
387158,zak,37.13834848051643
238932,citytide,26.7116517910415
7908,platônicca,50.04062190317605
257508,sam freeman,7.960959199346274
192824,tera-toma,97.2381736751343
354760,bellaire,0.30009102242023467
345412,gabriel afathi,80.91352151725668
11713,zola simone,8.242583804950188
7701,haardd,27.868138483287773
183595,le.wo,91.58273008390402
69812,agency666,52.07541555720354
387159,lvdv,19.93395795091325
7953,eleven_,65.33257870612215
326858,yu,57.34572701397891
257509,george jacobs,73.6789420881464
202077,gorillabeats1989,82.54167748174441
428773,were-vana,29.51137353650215
452025,jennah,12.925007206423288
438116,felippe yann,50.58175091064946
132851,jamie hancock,91.21500358605893
345413,awa imani,52.647832770742895
387160,quint.,64.52100448050031
248179,kev rodgers,35.03608368740589
489169,arman osicé,27.721352810618903
16358,thérèse,69.70010347448755
132852,thaïs,10.259516161845584
275987,sonotws,21.520172497054702
69813,shayla mcdaniel,90.41200658260894
19462,yum yuck,42.65101580164872
354761,slyter lc,62.63039939981936
465914,radiant baby,57.469129467927495
326859,ellie,10.500463847707985
28462,glossy clouds,95.64916808678313
151342,coldgroove,88.98150318508874
336115,la yegros,28.305242513469143
345414,fratello,18.815021453647674
326860,irina flow,64.65578753091472
19578,jacques roure,11.944386463551071
336116,t6,47.741000679844994
452027,irene,50.103821967377485
308312,enesse,9.393828333476673
489170,al'4,22.900737400941797
410371,belfast overdose,89.56755351746864
26884,erigeneia,24.7710273227555
211261,s4g4,97.54917231370351
174379,skids,98.80707027671609
10704,matthias leot,88.53355349740862
248180,banda cataia,53.08226096170969
165145,les soeurs fils-aimé,90.83060515445244
238935,jean mafra,1.2541202298912202
202079,ucronie,71.58423424722629
26935,freedom tree,22.214962579231422
271226,roulez jeunesse,70.43291702420166
387162,sm4k,87.70268799164646
151343,nyando,87.98906371215031
174380,solmiir,90.52028375775816
69815,paul van duc,39.80969480937188
326861,joben,78.62948097154961
489171,leonardo,23.059160916564803
428775,colm mcintyre,28.314618076508257
317580,raads,65.78505068463326
27418,patrick martin,21.822753317651234
132853,hegregora,45.963685673683976
69816,gaspard eden,62.68327520373202
174381,limao the sound,65.32855446190268
271227,corciolli,30.742361944645115
387163,we want you to dance,73.48458335076815
354765,o guta,22.44671533393624
16143,perlair,31.18333605516589
192831,bridge city revival,79.95473861055838
220475,1500savv,0.5919859000235839
326862,malaudo,58.10310232971497
308314,flightz,79.64240896494329
19967,eva no,94.35883863051396
202081,n.i.b,7.6340553492256324
489172,brayhan caetano,13.283347861548478
10176,curtis,24.28042680847282
428776,suits,47.81767938852105
336119,francesca blanchard,33.0681763175526
202084,eliott ness,52.85030181981718
20542,some smoking guys,19.806625205929418
9496,adamdarling,30.78270523943698
15140,notre dame,95.43072981876048
192832,harry pane,41.47950500107298
8471,cider tower,22.197079994986225
142109,saulo mendes,4.903199618470899
336124,denysuave,44.809396118897325
308315,angie rose,22.09461919982748
155844,modeo,33.003550838570305
248182,the xodus,86.80884039787988
271228,lea g,91.20688710866104
69817,matt dusk,66.74718595780361
165147,dantecls,22.833893213779522
275991,daily.f,57.82600665030028
229727,cully,37.983658947011634
119064,san-zo,43.2952339917269
132855,ooblack,4.68856651993208
2128,sekaii off,57.134188004373456
20696,hotel california,44.77638677275839
9526,blurblur,68.87907368071669
234325,thierry von der warth,38.02929545825029
401033,lovona,52.672315738940746
2413,johnny good,6.038055058691183
5339,robbie o beirne,0.43832222281930955
132856,kxng tres,9.718254359425382
238939,delocx,6.639260586531481
248183,matveï,78.3262217164801
438122,ant antic,67.17423629674745
2741,badret,79.73083333842037
165148,sabrina de mitri,39.4353254543887
142110,paolo banaag,95.21950435899747
4066,tonio,96.08856712676574
5270,moon walker,55.83043382925875
3687,grégory paradisi,61.273243869818636
211265,no komment,62.59734835207029
354767,hilary lankford,66.84178067453341
4792,beanie,77.04033112516807
5305,hiro,16.911438581374238
146634,tayeotechnology,26.181435181928038
2724,nova station,9.632186529676744
183600,blvck r,99.46524222134792
428778,cartié,59.49200107585698
132857,papeush,66.79130357711351
336126,meyghane,10.999574796097022
489176,jiij,99.239861898398
428779,artichokes,31.012256489208223
165149,glassik,67.94992618645861
155846,gennaro abbate,30.1226136704685
438123,roberto pedoto,49.37077033457298
317584,carm hal.,44.36927497827893
192833,vlad khr,25.453133084132993
119066,augusto aguieiras,66.81753155851843
387166,spot,19.43000635065647
165150,hexyl,22.491623625507394
2907,carlos blum,10.367735449417815
132858,merunisa,52.207820009720095
183602,niko larsons,2.564015705068956
174385,victor marc,51.56806330469686
119067,rusteé,5.578949690025081
452036,twstd zoo,20.140277593267708
387167,fabi padovan,49.60359442228807
377805,asad,43.95517943736633
142112,thyuma,29.368961373648983
489177,elroy jetsetter productions,29.371004054293405
410378,acr,57.56422643586914
229731,gino holroyd,21.777065984798092
202101,bosko,92.67279132018463
452037,sharks in a fishbowl,38.257431087617825
317586,jaunx,44.26516868979835
220481,qram,12.538433888115986
69821,noir lotus,24.60172324401835
8750,louise bessette,50.92573347182697
18853,zack helya,71.62108431837673
336128,ideini,63.41920140890495
234331,soul.i.am,14.216721130273202
27046,zonart,89.3762372249034
345421,archibald smith,35.906565107293744
5456,omnikrom,74.39446075341665
6015,marco ema,52.26585876796786
489178,melissa b,97.3504248403724
377806,raton lover,22.409880427919205
428781,malakay,36.5703328107938
387168,mrt.,20.62160334158637
183604,brae leni,88.36148286945311
22388,josh sky,65.94888126301602
142113,michael hyland,10.57059441793502
165151,bsk,13.711290274679143
15658,critiks music,91.56744645762019
2748,rizo balic,9.399115282052517
336129,smiley,50.18318769874168
248187,vagali,30.545136009373163
202103,tim ayre,35.49917918241682
165152,zee scott,4.383081259655375
271236,belair,21.390086841674037
387169,rogério sousa,46.93303476140544
4221,scorpix,49.787525115463346
336130,ceefax,55.86736514453896
183606,mitchel logan,3.8179483451249108
229733,chicho,93.58209075279008
132861,pastel coast,98.88605197137764
119070,cyka,55.78236693539069
452038,octopuce,24.508105785177236
6480,ogx,6.953981136180898
5165,rosex leroyd,99.42255896558461
7101,arku beats,39.63341030811165
211272,in the morning lights,44.07992596758719
234334,amine doukali,99.49627016936923
410380,riccardo inge,67.59123896393353
3297,rivita,88.43499982445363
183607,pat lok,97.09981251015492
18436,space motion,17.694768857176836
326868,peterpaul,15.962802738523852
6009,alfino,64.66263339644979
6226,jōviky,45.68639432151706
2101,thomas marshall,98.72993570062476
3294,woodydacherry,59.64069731191097
3180,vigilant$ vibe$,5.906165719447786
271237,y3ll,30.21162810271084
354796,nass,28.300274982471763
294548,md one,90.249584077152
69913,pollux,87.66740144295437
119071,captain rico & the ghost band,86.5104711747245
202026,mirage de son,29.57139315790561
387170,soul candy,18.693884641740453
428782,jdl,64.75586325469473
345423,lorenzo meo,49.22128315595796
489179,simon medz,17.68561617153238
27192,lucky leho,62.60449785282852
14362,olympia,66.20163604135172
6908,modou,63.74152149194215
271238,arigato massaï,27.81401269018221
452039,love & furies,86.25264122249051
317590,bedhead badhead,0.8433200157878296
19954,mojojo,46.91046061526139
192839,melan,38.259836420927115
401040,nomana,40.022936577491684
183608,etxera,37.582452029992375
4899,george windsor,6.502199389296893
17635,krysten simone,10.770757416583109
6799,creeptones,34.81183898707596
16367,madioko,70.19526125292158
6983,orofino,30.26444713435029
14758,quan rite,22.667886308671125
354797,nicole raviv,7.6601659802551065
9107,george whistler,30.06466964289357
132863,mxybe mxve,4.298770679766495
142115,lou.prod,76.44090130037068
238945,lhiroyd,77.77704579126906
489183,dj azza,46.4327525191396
7305,simon backer,16.167680845960007
7136,jad,90.03042884996606
7376,pikku,38.25732956094452
19259,michael benedikt,41.711334151092736
438142,a.c. wells,73.33589494140054
308321,cherberau,8.482825931751236
428783,drupa,81.16272679491146
275997,anything's possible,82.85138313146328
248190,great panic roger,34.67809299448168
7269,sa st,90.77025923797261
155852,skriz,89.1082420757072
69915,leigh thomas,3.524728842805802
387172,ayiiti,68.56634113718351
238946,dangerous times for the dead,27.600217836537098
234336,ray ramon,63.486568662947896
202104,banker,62.07550632800898
326872,daphne m.,79.12098518278246
5105,hux flux,54.11122558258044
3266,pacifico at noon,17.487911243716425
410382,nalan,16.21601344131397
3094,slow wave sleep,46.344261255859145
345425,lk,78.81410823607855
3818,valmont,93.29823696296495
19673,301 pacs,85.86260469994261
16093,filest,70.88830572023043
4216,bekso,51.82304686518941
3597,faulty rivals,90.04753407915214
3847,seanromzzy,16.939120662478867
5484,central,66.63831084854178
5928,ander tavys,36.81888728327918
165154,mistero,85.29437147937617
132878,sangit,46.67009608646574
22616,hondes,21.20814054700768
229736,tony og,6.19086033739139
377810,bradley arthur maxwell,63.12193105959818
336132,amoranno,58.98948067648292
489184,loveth besamoh,98.931853048673
155854,vanilla ninja,69.19646531152435
4927,da night,45.748323045642145
3781,locaz,15.835166992993843
3740,dj lux,78.10180776410014
5269,jstyx,91.5843557022754
336133,dani-l,52.596305066855884
5185,blind season,97.21050434031
19330,laurie smith,55.1570275459095
165155,bg5ive,74.95527476453464
5268,weak tyrant,9.554529150455949
5267,imposs,35.26695790364661
5249,tev mula,56.66830256122929
5163,nedelko,8.483860891160667
5295,o'sisters,58.004267853566695
119074,osotharapper,78.59143187092847
8907,creature.,18.093599133142234
26358,viscardi,11.186116595930828
7117,jack cone,6.063366047224905
6195,julius notar,26.15230359416585
326874,digighouls,97.14003870008663
25928,andreas stone,69.22698909173748
132882,nicoteenlow,79.77660790451327
5216,grace joyner,91.26235139847863
11947,emiz,49.11957398409245
13987,tpm,22.05968488295462
387173,mikayla,70.72995997676415
13640,jean-pascal boffo,95.0272706045973
5231,tounsy,34.99476127681799
5169,cat calabrese,35.53915128856937
7238,playplay,48.82352644124756
7804,visceral,43.10409340211421
5598,kødy 22,74.7690085844635
6293,niko brim,2.7638550276921414
5366,evita,92.61167201245811
5372,adélaide,10.57270314615818
7224,sail by summer,69.48326208012836
5361,turquoise,90.98617217531888
5315,khiks,55.18314736921391
5234,nivek,3.834322542881652
6833,methin,15.885795320833884
5259,heroe,53.3668600197589
5208,krön,80.77900664172155
7218,zariyah w,70.04952624546567
9677,trustnvr,56.135842924590385
2387,tomi balogh,17.341733638918523
336134,millelire,41.80390305575769
308324,may hi,4.707613806375099
428787,people,3.5943259015152607
174408,leo resta,69.5202770478896
271243,phileas pop,6.073779909808385
5347,alex brut,51.91836947044861
146616,pando g,97.68445854486242
165157,skrapbeats,6.293615918948936
303728,maxime verdoni,37.46414122726214
192842,efeito bohr,14.548566651928041
5323,dyd,71.70626814807308
354801,knight blood,91.02565787541079
4891,busskey,6.344996283815563
1799,ksf,86.1388976431918
5338,oh! tiger mountain,35.35105952797088
5147,na3na3,79.25387686491591
5350,igawd,87.75899356431579
5313,neon fields,35.46529631164519
1518,toward the sky,7.538180170902075
5345,silvia cignoli,92.92309874581599
5336,death by bunny,56.37601293386106
5328,ardiago,42.810652209529025
2728,lawrence hart,78.42306702213142
336135,tristan savoie,84.9993819135374
262023,ikky san,59.29252747818272
20486,the fat badgers,53.36381827723544
401042,mark hollow,51.30526439020697
276002,kurt137!,87.52414207837182
192843,bartaba,96.54367597764492
5365,ken verheecke,44.91324145835546
5351,digstrumentals,53.939835772838066
5371,dario marro,19.459481590889105
220489,slippery trashmouf,14.087151839667278
5530,safi,82.0843399829299
5958,melday,45.56791938257828
234339,baby mahi,10.890701062951502
377813,hardos,0.18809655331076813
23520,haïlifa mc,39.54370642363961
174410,sorrow solace,63.98262277481608
23728,isanna,0.6027993190812486
165158,lipzz,37.07596814109314
5669,dima,82.73894946147283
696,nadjee,43.38027623430995
5373,chiara galvani,83.40673327196409
132884,vassvador,90.73186201597629
387174,camilla moberg,80.76183655085364
238963,fernõ,95.66765495520539
428788,duckie mr poetry,10.858226401004355
271244,karmaa,24.30165920395574
183613,chico,45.09884425716438
146618,yung trey,54.935080939301294
452046,unknown chapters,28.27504602865425
354803,litchil,55.452039378379745
285265,blu tone,37.355141096383804
22741,mk2m,62.034135439299035
192844,holi,46.822817130178116
438148,east of manning,57.979895133412064
401043,hanna & kerttu,86.35372377226902
489186,marianne v.,4.008788397910578
414883,lil nas x,98.83278226055899
234340,charly confort,66.27245623170485
155860,24th and haven,27.868029078479537
387175,enrico giannone,92.77215816595773
364042,shadeaux,23.351048720828437
229740,boywithahalo,31.59901924490789
308326,elle ove,64.13466600857424
345457,abi mia,36.58867507538158
276003,ciozeta,22.03759964151998
364043,charles j. & the conquistadors,32.45889088750884
132886,dope run,52.724718741253355
326877,lubraxx,42.76040002242052
24501,pinkskyez,11.387897196479212
9693,the odd collective,94.95040759008695
414884,julián rossi,56.442825331610024
14100,carla bruni,0.9502760580169745
276004,copperstone,15.038620945194047
452047,luccas maia,42.86143443586903
308327,dannii scott,77.91709870593986
336138,kooskoos,11.057517671466922
165160,richard lucas,88.56764844074426
299056,antoine arnoux,70.37976715759217
69919,masadon,10.704283673828874
308328,hentai kino,43.631075775792304
438150,giulliano,44.00721467678916
285267,alfonso russo,13.156667407070334
364044,markus volker,38.18252146893052
452048,gianluca rey,55.252244064087606
271247,khabbazi,99.51433539825032
262027,unknown official artist,61.6796649805655
132887,poppet,92.10241228928867
354807,gum,86.8999375681044
336166,causeway youth,19.117625947764772
22743,babybloo,30.585264071196995
21669,creshbaby,64.96683286458898
206609,cutwires,54.88287450362683
364045,neon valley,75.42654515214514
266680,vi-6,50.92544810530592
428792,king-b,94.43303559890686
132888,lord,10.86239037854586
146621,la dn,14.68749724666637
271248,lofitaly,64.34955591847387
326879,hex frog,84.8424126665779
276006,m le maudit,62.509645163439984
183617,dr souc,49.802133899275155
229743,bruno dos santos,28.78631073574326
345460,pharه,2.453982603005034
155869,kolo,80.14289915137958
10381,vessel,61.674922522384264
174412,kerad,38.667973224917475
364046,a:g ramès,62.96661770764369
146622,yungrenzo,59.97316823319046
69920,casino blackout,52.41496223231752
308329,anchor the sun,10.10800223360876
428793,xtca,44.28225648640479
354808,.svn,76.10999162902684
132889,olivia addams,71.9856744010978
238969,bayuk,16.146983674855385
317598,for what you burn,16.287522013337995
377820,colérik man,40.083752819776045
192849,balthvs,48.501776458775005
276007,dôm,48.637609199522835
248230,usman,13.137198463829868
452050,sean fitzpatrick,25.673044479865105
414889,d ezze,25.18868584292433
123580,the dead electrics,25.651947221669268
5335,pj@mellor,51.05989985884939
238970,justin maltese,25.640222280789082
211284,mack et ro,31.16425452202276
238943,gohu,87.08701560389845
452051,tchook,36.98684527006599
317599,nina wateko,28.309102193890766
155871,paolo,15.737188153248393
308330,vogue george,56.47543746678394
234358,logan,85.34029271493715
475311,rew<<,59.573266554201446
377821,yuni wa,25.338262776740926
25987,agapantos,65.97131140076425
271250,tayto,7.254986742703828
146623,saint carmo,98.05636262494862
183619,esquimós,83.5487540382778
229745,benka,43.910752838069946
165163,timo start,89.38503710931631
428794,dinos dimou,47.00182060875244
428795,subdise,76.15303236348892
276009,romanowitch,5.7752823235371675
345463,kharfi,65.77691565923728
271251,ia404,77.39215378532313
238971,union city nights,58.4683602789799
308331,the margaret hooligans,80.34813765219141
15230,noel nons beat,79.75704993916554
15232,nufects,74.42705128571887
387199,ivo vargas,4.310544142048345
146624,drey karper,19.016399426451013
364048,shreyan jana,58.71508282627832
15231,samel,24.442156818962534
452052,léa jarry,35.409236757151874
326882,fred nevché,24.8270752041986
336169,lovelorn,52.04048621481744
489195,silent bench,19.14123378383865
299061,leo motta,11.76910711952054
206613,leahiah,12.142393085644942
220502,telìa,57.03514477042786
359309,mivial,20.55796572187616
377823,dragon soundworlds,98.56797159597981
428796,alessandro tolone,59.7863585486995
345464,jonathan emile,58.832672264935006
5421,atomic baby,73.02167758542657
308332,lamascott,55.20820067175244
69923,udo,71.09427755746388
234362,menox,25.035009496638338
336170,lk,36.358392159297445
452053,lil reden,53.28273443466362
276010,alex100,47.43918470116668
174416,st. christoph & shaade,9.78324508660715
326887,tenacity,31.47968655151192
387201,thems,92.84940287599073
285292,iamjo,44.465119528074005
21188,mild headache,9.644638326730636
10286,kamlak beats,39.10098619099544
14667,gvr,96.71579167098506
414894,alisha michelle,80.74937809875343
183625,scott zartman,41.943633394811755
174417,buried in my garden,65.07884080421039
475314,lezia,23.5918570322005
377825,saporito361,15.82125221964812
345465,vilandrix,38.365174172698566
10356,osta love,72.14401639903572
336171,blonde. engie,66.18410520677746
387202,cap.cat,71.7621902570363
146627,tiahira,74.22004555324683
336173,robert ritchiesse,13.052264957199021
132894,giuseppe d'amico,35.629207816490485
165170,quest,12.73775673473676
174418,tee dames,67.82660437975737
220504,lasymétrique,73.07094789252412
359311,leile ramos,51.89288168847796
377826,mathias oskarsson,52.133503386546465
20359,dobet gnahoré,93.2836082649419
211288,mateo might,97.26269744860468
401051,boloko,97.8852591530183
438159,wolfric,98.04884069121698
336174,ornette,15.50410123388719
262035,melissa,51.53774777412276
387203,genamusic,95.78614776080651
132895,lucie-valentine,4.495978851775185
271255,andy chorus,71.89120196825345
326889,lakus,47.59494881120814
183629,wxzd,13.067155431911859
308335,rafael kalil,17.682197103807916
364052,josée laïka,63.282485576193004
69925,faryad,81.75922986317833
317607,lejon,63.12050040205002
452057,f-oenix,34.62741650938022
276012,balls out,71.53664918587282
7723,evans,61.288158762842805
428802,fal,52.34331468887555
377827,kadoleaf,41.367439680893185
165171,leon lobato,91.6549657061961
438160,the shirts and shoes,61.33743320189008
192858,dafilov,77.24914936671863
21420,ninety's story,38.94387804888212
21409,kinson,61.18577759746516
21430,léo megga,63.336773874256714
21395,obsimo,51.570713573358304
10612,launchmachine,87.6803444326543
377828,chellcy reitsma,28.870665308463806
165172,melomedes,85.42376927840009
359313,alireza mahdiloo,83.38968052316666
326891,the upcoming storm,69.55404638095692
248237,bart kobain,78.38952726490092
345468,angel lover,21.014096531414182
271256,mute decay,37.229810105275305
308336,teazy,80.2893744838445
155876,ghis,72.9279545852707
146628,mariellé,4.483429846579689
137396,chloé morgan,72.70279670156309
452058,dj marlon,90.68757617095406
6017,amaranto,64.87896916185899
192859,the wash,28.54984203533798
336175,amurensis,68.90857985669338
160556,melatonin,89.2391088985334
285298,clide,34.14826926649965
271257,nic silver,33.81711098941078
359314,hyperzan,89.60288085246722
29950,marrius,59.135896637773655
137397,jellytrip,54.49192631826839
25772,adeline,61.77801084136292
174420,prismic delight,24.202176701394695
452059,kharma rap,17.633057560253484
211292,athns,42.81218353201468
262037,eben,85.7669707433618
276013,bantunani,20.328890658919786
123587,shuajo blake,4.052368406519902
23742,pesos,44.647923146311705
10250,voodoo child,32.68118635195749
192860,bimini,87.82881936888359
271258,josia,82.92198661006044
165174,bone$ the spitta,54.43752829950965
220508,lukos,21.258396147697624
146629,kenté,12.251276901363738
276014,ice p,98.530920713456
123588,ldc,95.82933774997225
10261,luli oliveira,72.64467304825408
401056,gorski,57.40523504742079
308338,tren,88.2020471270046
10258,ny teez,64.60128757697828
19081,mek,60.95378175652931
28826,nando montana,91.22491295733222
6062,lucky doug fergus,28.016560882803475
20792,emceerad,58.24855971150694
20795,olakira,77.56898826224399
165175,l.a.x.,25.47616419020069
308339,sidelinz,54.928052300842936
192861,back on earth,38.58276269609853
387210,hunzed,15.90119681190294
137398,benzizou,22.14132651002487
10819,princis,45.482360283090316
174422,laura gagné,31.391412151218788
183633,fall has fallen,95.67904665747577
359315,swirl season,46.71772173237145
146630,sylvain racette,82.96679419504457
12726,alex autajon,6.561926075651348
336177,melaner,77.3318764377017
438163,oden & fatzo,85.65057156625132
317616,ladrilho,1.9293194017091841
285299,nofi,99.4510760744729
489202,lemax,86.15216738253028
22042,mr. sos,49.63944682738784
137399,bts,21.51516813311909
22025,aron pinter,78.45105343967742
368553,5500jefe,65.90085723056652
146631,a8x,69.56934826415174
69933,budz,8.895306114837108
165176,luanderson,16.647304630226067
22030,fibel,69.53542818543296
22031,muller,53.14191801821867
22032,danyace,97.45647163268627
22045,kris gruen,2.606170878944658
192862,netto,43.38305347532199
22028,fox olufsen,54.554210580044845
414902,mr_l,73.14141652066881
22043,brotherhood,87.87958929194392
243477,vi',87.51043823347682
22005,ganlo,92.87842491920155
151263,bluezy,72.69489339021806
21994,matti charlton,36.270202387737235
248243,agharahim gouliyev,31.535053652633593
359316,looking for a name,92.69887837220027
326895,rem.,50.85412331225761
317617,use,76.63877945740911
465954,vitor arouche,94.38216254703018
16823,neura prd.,62.690089414412455
879,brenden,43.933363618000385
387212,resonant hand,66.34558367460373
259,bethany sin,50.86909856509961
4816,damien vanni,19.08470588653508
428808,wiklow,7.681810579087278
12618,og cyrus,72.88673287860547
17469,caluê,39.69444819090992
3023,mihail tarlev,78.1479726464674
11520,lil tom 888,58.72767803828404
8885,boom-gap!,62.65357711156076
11934,nil,33.83211030361544
886,pepo & yanouchka,59.65491848746678
6882,espelhos de okê,43.33808671385639
6461,roberta campos,20.604832317585785
10860,la steuh,1.1830988896277872
9258,drowz,13.328599881011783
13338,apriori,6.662497648713894
22573,mel,24.43364002544123
14678,equalisation,71.29625719525473
280515,zakouska,3.146402089248912
22976,brendan falsetto,33.3647144700093
3974,jenni rocha,31.19288636766594
452077,jayson pires,58.87223388651304
25203,blue alyenn,0.5801212036840586
23543,mega,55.494934633114404
23450,lil 6ixt,35.27467112849103
13014,primo,66.06620768522197
10517,the flouk's,6.691939096058674
26370,tddy,74.50802640254194
11799,julia rizik,81.78782950652767
21694,silk surgeon,49.774635399053366
359318,alex nicol,79.77159400031833
23046,bagz,94.81845005159393
8766,cave connection,55.304010011154226
8713,birchcliff,34.92859630326491
24941,tchami,78.21381809993393
20091,middleneck,16.083139059209728
21755,christine ariya,86.77799490150151
26630,cosmic,46.45698670259903
6828,tr-gang,82.19640036998707
26850,ashiq romeo,70.04820925900502
27623,dy3-thx12-4432,57.56441835482309
25883,raida,76.48524306787479
20588,harry mold,2.8596674686637735
22618,maillon faible,34.278546516249506
11439,théo gomes,10.258715869485869
12281,entr,53.933300487447056
6532,pelly,77.67837037667815
155884,cto chop,15.884925589205789
308341,nikidabrat,65.37553199638172
13801,s9c,62.04758306497371
24139,chicharo,82.17825826546706
211296,baguette crew,85.4425501350045
23677,gtedm,95.23896912076205
12808,lindsey drag,60.3221017289041
220511,luna di,25.570829907320537
12116,mystic waxx,26.8646153709868
23957,viñu-vinu,4.540163672537146
12467,self savior $$,69.21025087898953
23920,kzann,99.6159157475242
11190,angel ruediger,12.185784442782532
7328,gorakin,10.054760875431512
12204,diligente,57.008218348125354
22059,os catioros,66.52447339747124
21610,greta,99.01300544509581
28411,redeem,1.312860041520858
13633,marie sinadjan,83.83927298637043
6678,gelify,86.05425786291201
24241,unscannable,97.68497052747527
401060,partitions,36.66947911395697
12485,the shadowboxers,90.67769239145306
165178,julio tcj,8.541019617915103
428810,boogie,54.51328357012174
137405,andbreezy,26.464043464598717
1515,rey jacks,61.9792641129117
21374,david anthony,36.294419625565354
16797,lucas davies,65.377118466839
8143,don matia da rima,6.015633380106311
4135,ノウルシ,3.7477212083903755
165179,bb thomaz,69.66423246871965
10404,den-paq,64.65892500762699
7722,igor barbosa,95.44120943888929
7346,gigadrive,93.77541653063537
17966,kyradeen,11.384552603272091
9512,gr?g,33.20570192377503
1954,factheory,39.476415535384646
1980,zilba,50.60467607459429
1531,cathy matete,16.40634827954238
3772,soulfly,9.587531594702325
377832,tramy,19.331418365288535
15011,outsidr16,34.68474798948714
11332,murph,44.44103611534839
20859,loki,91.13666302947348
16263,cipya,50.47072392725327
9810,glau barros,54.57575207160439
14489,nk47,81.73385042894162
20690,cassa,39.77509181022495
8412,herbal tea,89.87739647255555
10550,niki tonik,23.964099124780148
9776,caroline savoie,4.870167816162274
19019,hermano salvatore,18.060499381790084
123593,carmy kin,98.33083166950901
220513,edda bel abysse,27.188622260584804
